start_ts,end_ts,total_pkts,total_bytes,unique_src,unique_dst,tcp_syn_count,udp_count,avg_pkt_len,mqtt_msg_count,mqtt_bytes,avg_mqtt_payload_len,unique_mqtt_endpoints
1772638318.427801,1772638321.427801,28,3692,2,2,0,0,131.85714285714286,14,1676,119.71428571428571,1
1772638321.427801,1772638324.427801,12,1590,2,2,0,0,132.5,6,726,121.0,1
1772638324.427801,1772638327.427801,22,2913,2,2,0,0,132.4090909090909,11,1329,120.81818181818181,1
1772638327.427801,1772638330.427801,16,2119,2,2,0,0,132.4375,8,967,120.875,1
1772638330.427801,1772638333.427801,24,3169,2,2,0,0,132.04166666666666,12,1441,120.08333333333333,1
1772638333.427801,1772638336.427801,16,2002,2,2,0,0,125.125,8,850,106.25,2
1772638336.427801,1772638339.427801,20,2648,2,2,0,0,132.4,10,1208,120.8,1
1772638339.427801,1772638342.427801,16,2117,2,2,0,0,132.3125,8,965,120.625,1
1772638342.427801,1772638345.427801,26,3432,2,2,0,0,132.0,13,1560,120.0,1
1772638345.427801,1772638348.427801,12,1589,2,2,0,0,132.41666666666666,6,725,120.83333333333333,1
1772638348.427801,1772638351.427801,24,3173,2,2,0,0,132.20833333333334,12,1445,120.41666666666667,1
1772638351.427801,1772638354.427801,14,1855,2,2,0,0,132.5,7,847,121.0,1
1772638354.427801,1772638357.427801,26,3433,2,2,0,0,132.03846153846155,13,1561,120.07692307692308,1
1772638357.427801,1772638360.427801,16,1950,2,2,0,0,121.875,7,846,120.85714285714286,1
1772638360.427801,1772638363.427801,20,2649,2,2,0,0,132.45,10,1209,120.9,1
1772638363.427801,1772638366.427801,16,2119,2,2,0,0,132.4375,8,967,120.875,1
1772638366.427801,1772638369.427801,24,3168,2,2,0,0,132.0,12,1440,120.0,1
1772638369.427801,1772638372.427801,14,1854,2,2,0,0,132.42857142857142,7,846,120.85714285714286,1
1772638372.427801,1772638375.427801,22,2912,2,2,0,0,132.36363636363637,11,1328,120.72727272727273,1
1772638375.427801,1772638378.427801,14,1854,2,2,0,0,132.42857142857142,7,846,120.85714285714286,1
1772638378.427801,1772638381.427801,28,3694,2,2,0,0,131.92857142857142,14,1678,119.85714285714286,1
1772638381.427801,1772638384.427801,14,1686,2,2,0,0,120.42857142857143,6,726,121.0,1
1772638384.427801,1772638387.427801,22,2913,2,2,0,0,132.4090909090909,11,1329,120.81818181818181,1
1772638387.427801,1772638390.427801,16,2120,2,2,0,0,132.5,8,968,121.0,1
1772638390.427801,1772638393.427801,24,3167,2,2,0,0,131.95833333333334,12,1439,119.91666666666667,1
1772638393.427801,1772638396.427801,14,1854,2,2,0,0,132.42857142857142,7,846,120.85714285714286,1
1772638396.427801,1772638399.427801,20,2649,2,2,0,0,132.45,10,1209,120.9,1
1772638399.427801,1772638402.427801,16,2118,2,2,0,0,132.375,8,966,120.75,1
1772638402.427801,1772638405.427801,29,3577,2,2,0,0,123.34482758620689,13,1561,120.07692307692308,1
1772638405.427801,1772638408.427801,14,1685,2,2,0,0,120.35714285714286,6,725,120.83333333333333,1
1772638408.427801,1772638411.427801,24,3169,2,2,0,0,132.04166666666666,12,1441,120.08333333333333,1
1772638411.427801,1772638414.427801,14,1855,2,2,0,0,132.5,7,847,121.0,1
1772638414.427801,1772638417.427801,26,3434,2,2,0,0,132.07692307692307,13,1562,120.15384615384616,1
1772638417.427801,1772638420.427801,14,1854,2,2,0,0,132.42857142857142,7,846,120.85714285714286,1
1772638420.427801,1772638423.427801,20,2649,2,2,0,0,132.45,10,1209,120.9,1
1772638423.427801,1772638426.427801,16,2119,2,2,0,0,132.4375,8,967,120.875,1
1772638426.427801,1772638429.427801,26,3265,2,2,0,0,125.57692307692308,12,1441,120.08333333333333,1
1772638429.427801,1772638432.427801,14,1854,2,2,0,0,132.42857142857142,7,846,120.85714285714286,1
1772638432.427801,1772638435.427801,22,2913,2,2,0,0,132.4090909090909,11,1329,120.81818181818181,1
1772638435.427801,1772638438.427801,16,1950,2,2,0,0,121.875,7,846,120.85714285714286,1
1772638438.427801,1772638441.427801,31,3836,2,2,0,0,123.74193548387096,14,1676,119.71428571428571,1
1772638441.427801,1772638444.427801,13,1637,2,2,0,0,125.92307692307692,6,725,120.83333333333333,1
1772638444.427801,1772638447.427801,22,2915,2,2,0,0,132.5,11,1331,121.0,1
1772638447.427801,1772638450.427801,18,2213,2,2,0,0,122.94444444444444,8,965,120.625,1
1772638450.427801,1772638453.427801,30,3456,2,2,0,0,115.2,12,1440,120.0,1
1772638453.427801,1772638456.427801,16,2002,2,2,0,0,125.125,8,850,106.25,2
1772638456.427801,1772638459.427801,20,2650,2,2,0,0,132.5,10,1210,121.0,1
1772638459.427801,1772638462.427801,16,2118,2,2,0,0,132.375,8,966,120.75,1
1772638462.427801,1772638465.427801,26,3431,2,2,0,0,131.96153846153845,13,1559,119.92307692307692,1
1772638465.427801,1772638468.427801,12,1586,2,2,0,0,132.16666666666666,6,722,120.33333333333333,1
1772638468.427801,1772638471.427801,24,3172,2,2,0,0,132.16666666666666,12,1444,120.33333333333333,1
1772638471.427801,1772638474.427801,14,1854,2,2,0,0,132.42857142857142,7,846,120.85714285714286,1
1772638474.427801,1772638477.427801,29,3578,2,2,0,0,123.37931034482759,13,1562,120.15384615384616,1
1772638477.427801,1772638480.427801,16,1950,2,2,0,0,121.875,7,846,120.85714285714286,1
1772638480.427801,1772638483.427801,20,2648,2,2,0,0,132.4,10,1208,120.8,1
1772638483.427801,1772638486.427801,16,2120,2,2,0,0,132.5,8,968,121.0,1
1772638486.427801,1772638489.427801,24,3170,2,2,0,0,132.08333333333334,12,1442,120.16666666666667,1
1772638489.427801,1772638492.427801,14,1854,2,2,0,0,132.42857142857142,7,846,120.85714285714286,1
1772638492.427801,1772638495.427801,22,2912,2,2,0,0,132.36363636363637,11,1328,120.72727272727273,1
1772638495.427801,1772638498.427801,14,1854,2,2,0,0,132.42857142857142,7,846,120.85714285714286,1
1772638498.427801,1772638501.427801,32,3885,2,2,0,0,121.40625,14,1677,119.78571428571429,1
1772638501.427801,1772638504.427801,13,1638,2,2,0,0,126.0,6,726,121.0,1
1772638504.427801,1772638507.427801,22,2913,2,2,0,0,132.4090909090909,11,1329,120.81818181818181,1
1772638507.427801,1772638510.427801,16,2118,2,2,0,0,132.375,8,966,120.75,1
1772638510.427801,1772638513.427801,24,3167,2,2,0,0,131.95833333333334,12,1439,119.91666666666667,1
1772638513.427801,1772638516.427801,14,1855,2,2,0,0,132.5,7,847,121.0,1
1772638516.427801,1772638519.427801,20,2650,2,2,0,0,132.5,10,1210,121.0,1
1772638519.427801,1772638522.427801,2,265,2,2,0,0,132.5,1,121,121.0,1
