start_ts,end_ts,total_pkts,total_bytes,unique_src,unique_dst,tcp_syn_count,udp_count,avg_pkt_len,mqtt_msg_count,mqtt_bytes,avg_mqtt_payload_len,unique_mqtt_endpoints
1772634707.208701,1772634710.208701,20,2639,2,2,0,0,131.95,10,1199,119.9,1
1772634710.208701,1772634713.208701,20,2647,2,2,0,0,132.35,10,1207,120.7,1
1772634713.208701,1772634716.208701,14,1854,2,2,0,0,132.42857142857142,7,846,120.85714285714286,1
1772634716.208701,1772634719.208701,20,2646,2,2,0,0,132.3,10,1206,120.6,1
1772634719.208701,1772634722.208701,24,2993,2,2,0,0,124.70833333333333,11,1313,119.36363636363636,1
1772634722.208701,1772634725.208701,22,2914,2,2,0,0,132.45454545454547,11,1330,120.9090909090909,1
1772634725.208701,1772634728.208701,12,1590,2,2,0,0,132.5,6,726,121.0,1
1772634728.208701,1772634731.208701,22,2915,2,2,0,0,132.5,11,1331,121.0,1
1772634731.208701,1772634734.208701,18,2375,2,2,0,0,131.94444444444446,9,1079,119.88888888888889,1
1772634734.208701,1772634737.208701,24,3062,2,2,0,0,127.58333333333333,12,1334,111.16666666666667,2
1772634737.208701,1772634740.208701,14,1855,2,2,0,0,132.5,7,847,121.0,1
1772634740.208701,1772634743.208701,20,2646,2,2,0,0,132.3,10,1206,120.6,1
1772634743.208701,1772634746.208701,20,2637,2,2,0,0,131.85,10,1197,119.7,1
1772634746.208701,1772634749.208701,20,2646,2,2,0,0,132.3,10,1206,120.6,1
1772634749.208701,1772634752.208701,16,2115,2,2,0,0,132.1875,8,963,120.375,1
1772634752.208701,1772634755.208701,22,2913,2,2,0,0,132.4090909090909,11,1329,120.81818181818181,1
1772634755.208701,1772634758.208701,20,2470,2,2,0,0,123.5,9,1078,119.77777777777777,1
1772634758.208701,1772634761.208701,22,2915,2,2,0,0,132.5,11,1331,121.0,1
1772634761.208701,1772634764.208701,12,1590,2,2,0,0,132.5,6,726,121.0,1
1772634764.208701,1772634767.208701,22,2915,2,2,0,0,132.5,11,1331,121.0,1
1772634767.208701,1772634770.208701,20,2639,2,2,0,0,131.95,10,1199,119.9,1
1772634770.208701,1772634773.208701,20,2648,2,2,0,0,132.4,10,1208,120.8,1
1772634773.208701,1772634776.208701,14,1852,2,2,0,0,132.28571428571428,7,844,120.57142857142857,1
1772634776.208701,1772634779.208701,22,2742,2,2,0,0,124.63636363636364,10,1206,120.6,1
1772634779.208701,1772634782.208701,22,2899,2,2,0,0,131.77272727272728,11,1315,119.54545454545455,1
1772634782.208701,1772634785.208701,22,2914,2,2,0,0,132.45454545454547,11,1330,120.9090909090909,1
1772634785.208701,1772634788.208701,12,1590,2,2,0,0,132.5,6,726,121.0,1
1772634788.208701,1772634791.208701,22,2914,2,2,0,0,132.45454545454547,11,1330,120.9090909090909,1
1772634791.208701,1772634794.208701,18,2375,2,2,0,0,131.94444444444446,9,1079,119.88888888888889,1
1772634794.208701,1772634797.208701,22,2914,2,2,0,0,132.45454545454547,11,1330,120.9090909090909,1
1772634797.208701,1772634800.208701,16,1949,2,2,0,0,121.8125,7,845,120.71428571428571,1
1772634800.208701,1772634803.208701,23,2791,2,2,0,0,121.34782608695652,10,1207,120.7,1
1772634803.208701,1772634806.208701,20,2637,2,2,0,0,131.85,10,1197,119.7,1
1772634806.208701,1772634809.208701,20,2647,2,2,0,0,132.35,10,1207,120.7,1
1772634809.208701,1772634812.208701,16,2112,2,2,0,0,132.0,8,960,120.0,1
1772634812.208701,1772634815.208701,22,2913,2,2,0,0,132.4090909090909,11,1329,120.81818181818181,1
