protocol,eps,replaced,precision_before,recall_before,f1_before,precision_after,recall_after,f1_after,precision_after_cm,recall_after_cm,f1_after_cm
mqtt,0.015,12,0.9230769230769231,1.0,0.96,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.6666666666666666,0.16666666666666666,0.26666666666666666
mqtt,0.018,12,0.9230769230769231,1.0,0.96,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.6666666666666666,0.16666666666666666,0.26666666666666666
mqtt,0.021,12,0.9230769230769231,1.0,0.96,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.6666666666666666,0.16666666666666666,0.26666666666666666
mqtt,0.024,12,0.9230769230769231,1.0,0.96,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.6666666666666666,0.16666666666666666,0.26666666666666666
mqtt,0.027,12,0.9230769230769231,1.0,0.96,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.6666666666666666,0.16666666666666666,0.26666666666666666
mqtt,0.03,12,0.9230769230769231,1.0,0.96,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.6666666666666666,0.16666666666666666,0.26666666666666666
