start_ts,end_ts,total_pkts,total_bytes,unique_src,unique_dst,tcp_syn_count,udp_count,avg_pkt_len
1772531798.122288,1772531808.122288,7,648,0,0,0,0,92.57142857142857
1772531808.122288,1772531818.122288,1,76,0,0,0,0,76.0
1772531818.122288,1772531828.122288,0,0,0,0,0,0,0
1772531828.122288,1772531838.122288,1,76,0,0,0,0,76.0
1772531838.122288,1772531848.122288,0,0,0,0,0,0,0
1772531848.122288,1772531858.122288,1,48,0,0,0,0,48.0
